recipe_id,num_ingredients,rating
1015966,13,5
1015967,10,4
1015968,12,5
1015969,14,4
1015970,7,5
1015971,19,5
1015975,7,5
1015978,6,5
1015979,9,5
1015984,7,5
1015985,7,5
1015986,7,5
1015987,6,5
1015990,18,4
1015991,8,4
1015992,16,4
1015993,9,4
1015995,9,4
1015996,8,4
1015997,3,4
1016001,9,5
1016003,7,4
1016004,16,5
1016005,14,4
1016006,12,5
1016007,10,4
1016008,9,4
1016010,5,3
1016011,6,4
1016012,4,4
1016013,12,4
1016014,15,5
1016015,17,4
1016016,16,5
1016017,18,4
1016019,16,4
1016020,14,5
1016021,15,5
1016022,3,5
1016023,15,5
1016024,12,4
1016025,17,5
1016026,14,5
1016027,14,4
1016028,5,4
1016029,17,5
1016030,5,5
1016032,15,4
1016033,10,5
1016034,11,4
1016035,9,4
1016036,17,5
1016037,17,5
1016038,16,5
1016039,9,5
1016040,9,4
1016041,7,4
1016042,12,5
1016043,11,5
1016044,14,5
1016045,12,4
1016046,18,5
1016048,12,5
1016049,7,4
1016050,13,5
1016051,9,4
1016052,15,5
1016053,16,4
1016054,9,5
1016055,8,4
1016067,10,5
1016068,6,5
1016069,5,5
1016070,10,4
1016071,6,5
1016072,12,5
1016073,13,4
1016074,7,4
1016075,8,4
1016076,9,4
1016077,12,4
1016078,14,5
1016079,15,5
1016080,10,4
1016081,11,5
1016082,6,4
1016083,3,4
1016084,14,5
1016089,12,5
1016091,7,5
1016092,11,5
1016097,8,5
1016098,13,5
1016099,6,4
1016100,9,4
1016101,10,5
1016103,12,5
1016104,11,5
1016105,13,4
1016106,10,4
1016110,8,4
1016111,9,4
1016112,8,4
1016113,12,5
1016114,15,5
1016115,9,5
1016117,14,5
1016118,17,4
1016119,10,4
1016120,6,4
1016122,5,5
1016123,3,4
1016124,7,5
1016125,9,4
1016128,12,5
1016129,9,5
1016130,11,5
1016131,5,4
1016132,12,5
1016134,17,4
1016135,10,5
1016140,13,4
1016141,9,5
1016142,8,4
1016143,11,5
1016144,10,5
1016145,9,4
1016149,11,5
1016150,13,5
1016151,13,5
1016152,15,5
1016153,12,4
1016154,14,5
1016155,4,5
1016156,22,5
1016157,17,5
1016158,16,5
1016159,17,4
1016160,15,4
1016161,8,4
1016163,13,4
1016164,14, 
1016168,17,4
1016169,7,5
1016170,10,4
1016171,8,5
1016172,6,4
1016173,8,4
1016174,6, 
1016176,11,5
1016177,14,5
1016178,15,4
1016179,9,5
1016180,20,5
1016184,8,5
1016187,11,3
1016191,11,5
1016193,6,5
1016194,9,4
1016196,16,5
1016198,12,5
1016199,11,5
1016200,9,5
1016201,13,4
1016202,5,4
1016203,6,5
1016204,7,4
1016205,2,4
1016206,3,5
1016207,4,4
1016208,5,4
1016209,9,4
1016211,4,4
1016212,4,5
1016213,11,4
1016214,7,5
1016215,9,4
1016216,7,4
1016217,7,5
1016218,9,5
1016219,16,5
1016220,15,5
1016221,15,5
1016222,17,5
1016223,24,5
1016224,18,5
1016225,9,4
1016227,5,5
1016228,6,5
1016229,5,4
1016230,5,5
1016231,5,5
1016232,6,5
1016233,7,5
1016235,18,4
1016236,16,5
1016237,11,5
1016239,9,5
1016240,10,5
1016241,14,5
1016242,9,5
1016243,5,4
1016244,11,5
1016245,9,5
1016249,7,5
1016250,8,4
1016251,18,5
1016252,5,5
1016253,9,5
1016254,12,4
1016255,27,5
1016256,11,5
1016257,8,4
1016258,7,5
1016259,3,5
1016260,2,4
1016261,14,5
1016264,12,5
1016265,5,5
1016266,5,4
1016267,12,5
1016268,16,5
1016269,15,5
1016270,13,5
1016271,4,5
1016272,6,4
1016273,8,5
1016274,10,5
1016275,9,5
1016276,6,5
1016277,7,5
1016278,5,5
1016279,5,5
1016280,5,5
1016281,10,5
1016282,15,4
1016283,9,5
1016284,9,4
1016285,12,5
1016286,12,5
1016287,6,5
1016288,8,5
1016289,11,4
1016290,8,5
1016292,7,5
1016293,16,5
1016294,12,4
1016295,4,4
1016298,4,4
1016299,4,5
1016300,2,5
1016301,7,5
1016303,8,5
1016304,5,5
1016313,22,5
1016314,10,4
1016315,9,5
1016319,4,4
1016320,10,4
1016321,9,4
1016322,9,5
1016323,11,4
1016324,12,4
1016325,7,5
1016326,14,5
1016329,12,4
1016330,6,5
1016332,11,5
1016333,14,5
1016334,3,5
1016335,11,4
1016336,5,4
1016337,5,4
1016338,13,4
1016339,12,4
1016340,12,4
1016341,11,4
1016342,13,5
1016343,3,5
1016345,5,5
1016346,3,4
1016347,4,4
1016348,5,4
1016349,5,4
1016350,5,5
1016351,3,4
1016352,3,4
1016354,6,5
1016355,8,4
1016356,5,4
1016357,4,4
1016358,5,5
1016359,7,5
1016360,6,4
1016361,4,5
1016362,6,4
1016363,6,4
1016364,3,5
1016365,5,4
1016366,4,4
1016367,6,4
1016368,6,4
1016369,4,4
1016370,3,4
1016371,4,4
1016372,5,4
1016374,9,5
1016377,8,4
1016378,7,5
1016379,17,4
1016380,11,4
1016381,11,4
1016382,9,5
1016384,5,5
1016385,8,5
1016386,9,4
1016391,5,5
1016392,6,5
1016393,5,4
1016394,5,4
1016395,8,4
1016396,7,4
1016397,7,5
1016398,7,4
1016399,9,5
1016400,8,5
1016401,19,5
1016402,18,4
1016403,3,5
1016404,10,4
1016405,8,4
1016406,3,5
1016407,9,4
1016408,8,4
1016409,5,5
1016427,12,5
1016469,18,5
1016470,13,5
1016471,14,4
1016472,11,5
1016473,12,5
1016475,11,4
1016476,11,4
1016499,12,5
1016500,13,4
1016501,1,5
1016502,12,5
1016504,8,5
1016505,12,4
1016506,5,4
1016507,9,5
1016508,10,4
1016509,13,4
1016510,7,4
1016511,12,5
1016512,12,4
1016513,11,5
1016514,14,4
1016515,13,5
1016516,13,4
1016517,12,5
1016518,11,4
1016519,8,5
1016520,9,4
1016521,16,5
1016522,15,5
1016523,18,4
1016524,9,4
1016525,11,4
1016528,12,4
1016531,8,4
1016534,8,5
1016537,13,5
1016555,5, 
1016559,6,5
1016560,14,5
1016561,11,4
1016562,8,4
1016563,10,4
1016566,14,4
1016567,4,5
1016568,9,3
1016569,10,4
1016570,12,4
1016571,8,4
1016572,11,4
1016573,6,5
1016574,10,4
1016575,18,5
1016576,6,4
1016577,11,4
1016578,14,5
1016579,3,4
1016580,8,4
1016581,10,5
1016583,6,5
1016584,5,4
1016585,11,5
1016586,9,5
1016587,11,4
1016590,8,4
1016591,11,5
1016592,15,5
1016593,5,4
1016594,8,4
1016595,6,5
1016596,6,5
1016597,18,4
1016598,14,5
1016599,15,5
1016601,11,5
1016602,7,4
1016603,4,4
1016604,16,5
1016605,6,5
1016606,9,5
1016607,4,4
1016609,14,5
1016611,12,5
1016612,13,5
1016613,10,5
1016614,14,5
1016615,6,5
1016616,6,5
1016617,6,5
1016618,6,5
1016619,6,4
1016620,8,5
1016621,8,4
1016622,8,4
1016623,10,5
1016624,9,5
1016625,7,5
1016626,6,5
1016627,7,4
1016628,10,5
1016629,7,5
1016630,7,4
1016631,8,5
1016632,4,4
1016634,12,5
1016635,15,4
1016636,7,4
1016637,6,5
1016638,5,5
1016639,11,5
1016640,11,5
1016641,6,4
1016642,8,4
1016643,14,5
1016644,9,5
1016645,6,5
1016646,14,4
1016647,10,5
1016648,17,4
1016649,11,4
1016650,12,5
1016651,14,5
1016659,9,4
1016660,26,4
1016661,14,5
1016662,14,4
1016663,15,3
1016664,12,5
1016665,12,4
1016666,9,4
1016667,19,5
1016668,17,4
1016669,10,5
1016670,3,5
1016671,16,5
1016672,12,4
1016673,3,4
1016674,9,4
1016675,16,5
1016676,9,4
1016678,16,4
1016680,9,4
1016682,8,4
1016683,7,4
1016684,7,4
1016686,9,5
1016688,9,4
1016689,13,5
1016690,13,5
1016691,18,5
1016692,8,5
1016693,10,5
1016707,9,5
1016709,12,5
1016710,13,4
1016711,4,5
1016712,7,5
1016714,7,4
1016715,7,5
1016717,11,5
1016718,11,5
1016719,15,4
1016720,5,4
1016722,12,4
1016723,10,5
1016724,15,4
1016725,20,5
1016728,10,5
1016729,8,4
1016730,13,4
1016731,9,4
1016732,4,5
1016733,10,4
1016734,7,4
1016736,11,4
1016737,7,4
1016738,7,5
1016739,24,4
1016740,12,5
1016742,12,4
1016743,15,4
1016744,9,5
1016745,10,5
1016746,11,5
1016747,12,5
1016748,13,4
1016749,11,5
1016750,10,5
1016751,8,5
1016752,11,4
1016753,19,5
1016754,21,5
1016755,5,4
1016756,18,5
1016758,13,5
1016759,19,5
1016760,14,4
1016761,6,4
1016762,8,5
1016763,5,5
1016765,15,5
1016766,11,4
1016767,11,4
1016768,22,5
1016781,10,4
1016782,8,4
1016783,8,4
1016784,8,4
1016785,19,5
1016786,7,5
1016787,10,5
1016788,13,5
1016789,9,4
1016790,20,5
1016791,6,4
1016792,8,5
1016793,10,5
1016794,3,4
1016795,8,5
1016796,11,5
1016797,25,4
1016798,12,4
1016799,23,4
1016800,11,5
1016801,18,4
1016802,18,4
1016803,16,4
1016804,15,5
1016805,19,4
1016806,11,4
1016807,16,4
1016808,17,5
1016810,11,4
1016811,14,4
1016812,5,4
1016814,15,5
1016815,12,4
1016816,7,4
1016817,6,4
1016818,18,4
1016819,7,5
1016820,11,5
1016821,13,4
1016822,13,5
1016823,10,4
1016824,9,4
1016825,10,4
1016826,13,4
1016827,11,4
1016828,12,4
1016829,12,4
1016830,15,4
1016831,6,5
1016832,6,5
1016833,13,5
1016834,11,4
1016835,11,4
1016838,8,4
1016839,9,4
1016840,14,4
1016841,13,4
1016842,11,5
1016843,8,4
1016844,10,4
1016846,8,5
1016847,8,5
1016848,9,4
1016850,18,4
1016851,7,5
1016852,9,4
1016853,5,4
1016854,9,4
1016855,15,5
1016856,14,5
1016857,2,3
1016858,5,4
1016860,12,4
1016862,13,4
1016863,8,4
1016864,11,5
1016865,24,5
1016866,16,5
1016867,14,5
1016868,12,5
1016869,4,5
1016870,8,4
1016871,11,4
1016872,5,4
1016873,8,4
1016874,26,4
1016875,11,4
1016876,6,4
1016877,8,4
1016878,12,5
1016879,12,3
1016880,13,4
1016881,11,5
1016882,13,5
1016883,4,4
1016884,19,4
1016885,9,4
1016887,8,5
1016888,11,5
1016889,16,4
1016890,11,4
1016891,11,4
1016892,8,5
1016893,7,4
1016894,6,4
1016895,12,5
1016896,10,4
1016897,4,4
1016898,4,4
1016900,4,5
1016901,10,5
1016902,9,4
1016903,10,4
1016904,8,4
1016905,13,4
1016906,5,4
1016907,16,5
1016908,13,4
1016909,15,5
1016910,14,4
1016911,4,5
1016913,13,4
1016914,10,5
1016915,10,4
1016916,15,4
1016917,13,4
1016918,8,5
1016919,2,5
1016921,9,4
1016922,14,4
1016923,12,4
1016924,17,5
1016925,11,4
1016926,7,4
1016927,12,4
1016928,12,4
1016930,11,5
1016931,12,5
1016932,12,5
1016933,9,4
1016934,12,5
1016935,8,4
1016936,19,5
1016937,8,4
1016938,10,4
1016939,8,4
1016940,9,5
1016941,7,4
1016942,15,5
1016943,20,5
1016944,14,5
1016945,18,4
1016946,11,4
1016947,21,4
1016948,7,4
1016949,10,4
1016950,14,5
1016951,14,4
1016952,16,4
1016953,7,4
1016954,9,4
1016955,11,5
1016956,15,5
1016957,9,4
1016959,10,4
1016961,13,5
1016962,11,5
1016963,26,4
1016964,17,5
1016965,10,5
1016966,19,5
1016967,11,4
1016968,10,5
1016969,20,5
1016970,14,4
1016971,15,5
1016972,10,4
1016973,6,4
1016974,6,4
1016975,21,4
1016976,11,5
1016977,12,5
1016978,13,4
1016979,3,4
1016980,14,4
1016981,4,4
1016982,14,5
1016983,3,4
1016984,20,4
1016985,8,4
1016986,17,5
1016987,23,4
1016989,13,5
1016990,13,5
1016991,7,5
1016992,13,4
1016993,17,4
1016994,12,4
1016995,17,4
1016996,14,4
1016997,12,4
1016998,6,4
1017000,15,4
1017001,13,4
1017002,10,4
1017003,18,4
1017004,14,5
1017005,19,5
1017006,9,4
1017007,11,4
1017009,13,5
1017010,13,5
1017011,23,5
1017012,7,4
1017013,4,5
1017014,3,4
1017015,32,5
1017016,14,4
1017018,10,5
1017019,12,4
1017020,17,4
1017021,15,4
1017022,12,5
1017023,13,5
1017024,20,4
1017025,17,4
1017026,13,4
1017027,21,4
1017030,8,5
1017031,12,5
1017032,11,4
1017033,8,4
1017034,7,4
1017035,8,4
1017036,15,4
1017037,16,4
1017038,18,4
1017039,9,5
1017040,12,4
1017041,10,4
1017043,15,5
1017044,10,4
1017045,9,4
1017046,11,5
1017047,7,4
1017048,7,4
1017049,16,4
1017050,7,5
1017052,10,4
1017053,8,4
1017054,3,4
1017055,11,4
1017056,6,4
1017058,10,5
1017060,8,5
1017061,10,5
1017062,8,3
1017063,16,4
1017065,10,5
1017066,20,4
1017067,8,4
1017068,11,5
1017070,10,4
1017071,7,4
1017072,7,5
1017073,11,5
1017074,7,4
1017075,11,4
1017076,5,5
1017077,12,4
1017078,14,4
1017079,10,4
1017080,16,5
1017081,9,4
1017082,10,5
1017083,16,4
1017084,7,5
1017085,14,5
1017086,6,4
1017087,3,5
1017089,12,4
1017090,12,5
1017092,8,4
1017093,11,4
1017094,8,4
1017095,14,4
1017096,13,4
1017099,14,4
1017100,5,5
1017101,3,4
1017102,10,4
1017103,4,4
1017104,3,4
1017105,5,4
1017107,11,4
1017108,13,5
1017110,9,3
1017111,12,4
1017112,9,4
1017113,19,5
1017114,11,4
1017115,18,4
1017116,14,5
1017117,16,4
1017118,9,4
1017119,3,4
1017120,18,4
1017121,12,5
1017122,11,5
1017123,5,5
1017124,3,3
1017125,6,4
1017126,15,5
1017127,19,4
1017128,24,5
1017129,5,5
1017130,5,4
1017131,7,4
1017132,7,4
1017133,5,4
1017134,4,4
1017135,4,4
1017136,1,4
1017137,3,4
1017138,1,4
1017141,14,5
1017142,5,4
1017143,10,5
1017144,11,4
1017145,15,5
1017147,12,5
1017148,7,4
1017149,9,5
1017151,14,5
1017152,8,5
1017153,19,5
1017155,5,4
1017156,11,4
1017157,14,5
1017158,13,5
1017159,6,4
1017160,17,4
1017161,13,5
1017163,18,4
1017164,6,4
1017165,12,5
1017166,12,5
1017167,13,4
1017168,8,4
1017169,10,5
1017170,10,5
1017171,13,5
1017172,13,5
1017173,7,5
1017174,10,4
1017176,11,4
1017177,15,4
1017178,6,5
1017179,11,4
1017180,12,5
1017181,8,5
1017182,8,5
1017183,6,4
1017184,8,4
1017193,9,4
1017194,20,4
1017195,13,4
1017196,12,4
1017197,16,4
1017198,13,5
1017199,19,5
1017200,17,4
1017201,10,5
1017202,8,4
1017203,5,5
1017204,8,5
1017205,5,4
1017206,11,4
1017207,14,4
1017208,13,4
1017209,15,4
1017211,5,4
1017212,8,4
1017214,5,4
1017215,4,4
1017216,9,5
1017217,8,4
1017218,8,5
1017219,7,4
1017220,5,4
1017222,9,4
1017223,6,4
1017224,5,5
1017226,16,4
1017227,10,4
1017228,21,5
1017229,19,5
1017230,19,5
1017231,22,4
1017232,11,5
1017233,13,5
1017234,13,4
1017235,12,4
1017236,8,5
1017237,3,4
1017238,10,5
1017239,13,4
1017240,10,4
1017241,2,5
1017242,4,4
1017244,4,5
1017245,14,4
1017246,13,5
1017247,10,5
1017248,11,4
1017249,6,4
1017250,12,4
1017251,12,4
1017252,10,4
1017253,13,4
1017254,14,5
1017255,12,5
1017256,10,5
1017257,16,5
1017258,11,5
1017259,4,5
1017260,8,5
1017261,12,4
1017262,10,5
1017263,26,5
1017265,24,5
1017275,8,5
1017276,18,5
1017277,12,4
1017278,13,4
1017279,10,4
1017280,11,4
1017281,8,5
1017282,8,4
1017283,13,5
1017284,13,5
1017285,7,5
1017286,12,4
1017288,9,4
1017289,11,4
1017290,7,4
1017291,13,5
1017292,14,4
1017293,9,5
1017294,15,4
1017295,7,4
1017297,6,4
1017298,8,5
1017299,7,4
1017300,6,5
1017301,5,5
1017302,6,4
1017303,8,5
1017304,6,4
1017306,6,5
1017307,15,4
1017308,14,4
1017309,7,5
1017310,4,5
1017311,8,4
1017312,15,5
1017313,12,5
1017314,14,5
1017315,18,4
1017316,14,4
1017317,15,5
1017318,11,5
1017319,10,5
1017321,10,3
1017322,9,5
1017323,6,5
1017325,11,4
1017326,4,4
1017327,11,5
1017328,16,4
1017329,9,5
1017330,15,5
1017332,3,4
1017334,6,5
1017335,8,4
1017336,13,5
1017337,9,5
1017338,12,5
1017339,4,4
1017340,6,4
1017341,17,4
1017342,13,5
1017344,17,5
1017345,8,4
1017346,9,5
1017347,15,5
1017348,6,5
1017349,14,4
1017350,8,5
1017351,7,5
1017352,17,5
1017353,4,5
1017354,6,5
1017355,2,5
1017356,2,4
1017357,9,4
1017358,16,5
1017359,14,5
1017360,7,5
1017362,10,5
1017363,12,4
1017367,11,5
1017368,12,4
1017369,7,5
1017370,13,5
1017371,15,4
1017372,6,4
1017375,7,4
1017376,9,5
1017377,13,4
1017378,15,5
1017379,10,4
1017380,15,4
1017381,11,5
1017382,5,4
1017383,8,4
1017384,11,5
1017385,7,4
1017386,13,4
1017387,18,5
1017390,18,5
1017391,5,5
1017392,13,5
1017393,7,5
1017394,10,4
1017395,4,4
1017396,5,4
1017398,9,5
1017400,6,5
1017401,15,5
1017402,12,4
1017403,8,5
1017404,8,5
1017405,7,5
1017406,5,4
1017407,8,5
1017408,7,4
1017409,9,5
1017410,3,4
1017411,3,5
1017413,3,4
1017414,2,4
1017415,2,4
1017416,5,5
1017417,8,4
1017418,13,5
1017419,4,4
1017420,15,4
1017421,9,4
1017422,2,4
1017425,7,4
1017426,12,5
1017427,4,4
1017428,6,4
1017429,17,5
1017430,9,4
1017431,7,4
1017432,15,4
1017433,11,4
1017434,6,5
1017435,4,5
1017436,9,4
1017437,9,5
1017438,18,5
1017442,11,4
1017443,6,4
1017444,14,5
1017445,7,5
1017447,16,5
1017448,18,4
1017449,13,5
1017450,20,4
1017451,12,5
1017452,21,4
1017453,9,4
1017454,7,4
1017455,13,4
1017456,10,5
1017457,3,4
1017458,4,4
1017459,4,5
1017460,11,4
1017462,4,4
1017463,11,5
1017464,3,5
1017465,17,5
1017466,5,5
1017467,15,4
1017468,13,4
1017469,7,4
1017470,18,4
1017471,12,5
1017472,6,5
1017475,12,4
1017477,10,4
1017482,11,5
1017484,9,4
1017485,8,5
1017486,13,4
1017490,9,4
1017491,3,4
1017492,10,5
1017493,9,4
1017494,10,5
1017495,7,4
1017496,6,5
1017498,4,4
1017499,12,4
1017503,18,4
1017505,4,5
1017508,10,4
1017509,17,4
1017510,16,4
1017511,6,4
1017512,5,4
1017514,16,4
1017517,20,4
1017518,16,5
1017519,11,4
1017521,18,5
1017522,15,5
1017523,13,5
1017525,13,5
1017526,18,4
1017527,9,5
1017528,7,4
1017530,6,4
1017531,4,5
1017533,8,4
1017534,14,5
1017535,3,4
1017536,10,5
1017537,8,4
1017538,4,5
1017540,5,4
1017542,6,4
1017543,6,4
1017545,3,4
1017546,10,4
1017547,14,5
1017548,11,5
1017549,5,4
1017550,4,4
1017554,11,5
1017555,5,4
1017556,4,4
1017566,10,5
1017568,9,4
1017569,10,4
1017570,13,5
1017571,9,4
1017572,10,4
1017573,8,5
1017574,15,5
1017575,21,5
1017577,8,5
1017578,14,4
1017579,11,4
1017581,10,5
1017582,9,4
1017583,12,5
1017584,14,5
1017585,12,4
1017586,16,5
1017587,10,4
1017588,10,4
1017591,9,5
1017592,4,4
1017593,3,4
1017596,10,5
1017597,5,5
1017600,5,4
1017612,19,5
1017613,5,4
1017614,13,4
1017615,11,5
1017616,10,5
1017617,9,5
1017618,2,4
1017619,3,4
1017620,5,4
1017621,7,5
1017622,9,5
1017623,3,5
1017625,13,5
1017626,8,5
1017627,13,5
1017629,11,5
1017630,13,4
1017632,12,4
1017634,3,4
1017637,12,5
1017638,12,4
1017639,18,4
1017640,4,4
1017641,10,4
1017643,2,4
1017644,13,5
1017648,4,4
1017650,7,5
1017651,8,5
1017652,6,5
1017653,9,4
1017654,17,4
1017655,11,4
1017656,11,4
1017657,14,4
1017658,11,4
1017659,11,5
1017664,9,4
1017665,11,4
1017666,9,5
1017667,19,5
1017670,18,4
1017671,12,4
1017674,5,4
1017676,1, 
1017679,8,4
1017680,8,4
1017682,14,4
1017683,10,5
1017684,18,5
1017685,14,5
1017688,13,5
1017689,8,4
1017690,7,4
1017691,10,4
1017692,15,5
1017696,7,4
1017697,16,5
1017698,7,5
1017699,6,5
1017700,8,5
1017701,5,4
1017702,5,5
1017703,5,5
1017704,13,5
1017709,7,5
1017710,5,4
1017712,9,5
1017713,17,4
1017714,9,4
1017715,4,5
1017716,13,4
1017717,13,5
1017718,18,4
1017722,6,4
1017723,16,4
1017724,8,5
1017725,9,5
1017726,9,5
1017727,13,5
1017728,24,5
1017729,14,5
1017731,12,4
1017732,5,4
1017734,10,5
1017737,3,4
1017738,5,5
1017739,7,4
1017740,6,4
1017742,10,4
1017743,16,4
1017746,18,5
1017747,8,5
1017748,15,4
1017749,4,5
1017750,19,5
1017751,14,4
1017752,13,4
1017753,11,4
1017754,13,5
1017755,10,4
1017757,17,4
1017758,16,5
1017759,1,4
1017760,8,5
1017762,20,5
1017764,15,4
1017765,15,4
1017766,14,4
1017767,10,4
1017768,12,5
1017769,16,4
1017770,11,4
1017771,5,4
1017772,12,5
1017773,6,4
1017774,10,4
1017775,11,4
1017776,13,4
1017777,22,5
1017778,19,4
1017780,12,4
1017781,5,4
1017782,5,5
1017783,5,5
1017784,7,4
1017785,3,4
1017786,6,4
1017787,5,4
1017788,8,4
1017789,12,5
1017790,15,4
1017791,14,5
1017792,5,4
1017793,11,4
1017794,10,4
1017796,11,4
1017797,14,5
1017798,19,5
1017803,16,4
1017804,18,5
1017805,3,5
1017806,11,4
1017808,14,4
1017809,14,4
1017810,6,5
1017811,10,4
1017812,6,4
1017813,7,4
1017814,9,4
1017815,19,4
1017816,10,5
1017817,10,5
1017818,9,4
1017819,6,5
1017820,14,4
1017821,16,4
1017823,21,4
1017824,12,4
1017825,16,4
1017826,6,4
1017827,13,5
1017828,11,3
1017829,8,5
1017830,14,5
1017832,16,4
1017833,12,4
1017834,18,5
1017835,11,4
1017836,16,4
1017838,8,4
1017839,9,3
1017840,14,4
1017841,11,4
1017842,19,3
1017843,6,4
1017844,8,4
1017846,10,4
1017847,5,4
1017848,6,4
1017849,20,4
1017850,4,5
1017851,1,3
1017852,11,5
1017853,11,4
1017854,7,4
1017855,7,4
1017856,13,4
1017857,11,4
1017858,12,5
1017859,13,4
1017860,18,4
1017861,3,4
1017862,3,4
1017863,6,4
1017864,9,4
1017865,7,4
1017866,8,4
1017867,3,4
1017868,6,5
1017869,14,4
1017870,13,5
1017872,19,4
1017873,12,5
1017874,10,5
1017875,13,3
1017876,14,5
1017877,3,5
1017880,13,4
1017882,19,4
1017883,11,4
1017885,15,5
1017886,20,4
1017887,5,5
1017888,13,4
1017889,10,4
1017890,12,4
1017892,13,4
1017893,21,5
1017894,11,5
1017896,17,5
1017897,7,5
1017898,8,5
1017899,11,5
1017900,7,4
1017901,26,4
1017902,12,5
1017903,7,4
1017904,18,5
1017905,19,4
1017906,7,4
1017907,15,4
1017908,11,5
1017909,8,4
1017910,11,5
1017911,13,5
1017912,8,4
1017913,5,5
1017914,20,5
1017915,17,4
1017916,18,5
1017917,17,5
1017919,9,4
1017920,20,4
1017921,8,5
1017922,7,5
1017923,9,4
1017925,5,5
1017926,7,5
1017927,6,4
1017928,10,4
1017929,18,5
1017930,13,5
1017931,4,5
1017935,13,4
1017936,25,5
1017937,13,4
1017938,28,4
1017940,6,5
1017941,17,4
1017942,5,4
1017943,9,5
1017944,10,5
1017945,8,5
1017946,12,5
1017947,10,5
1017948,9,4
1017950,16,5
1017955,26,4
1017960,8,4
1017964,4,4
1017966,4,4
1017967,21,4
1017968,9,5
1017969,10,4
1017970,10,5
1017971,7,5
1017972,11,5
1017973,11,4
1017974,5,4
1017975,14,4
1017976,17,5
1017977,6,5
1017979,13,5
1017980,14,5
1017981,13,5
1017982,11,4
1017983,9,4
1017984,10,4
1017985,5,4
1017986,11,5
1017987,8,4
1017989,13,4
1017990,22,4
1017991,3,5
1017992,8,5
1017994,5,4
1017996,15,4
1017997,11,5
1017998,9,4
1018000,23,4
1018001,20,4
1018002,13,5
1018004,10,4
1018005,12,5
1018006,9,5
1018007,15,4
1018009,9,4
1018011,13,5
1018012,4,4
1018013,16,4
1018014,10,5
1018016,16,4
1018017,19,5
1018018,18,5
1018019,7,4
1018020,14,5
1018021,17,4
1018022,23,4
1018023,19,5
1018024,8,4
1018025,9,5
1018028,4,4
1018030,5,4
1018031,15,4
1018032,4,4
1018035,10,5
1018036,10,4
1018037,8,4
1018039,21,4
1018041,16,4
1018042,5,4
1018043,6,4
1018044,16,5
1018045,23,5
1018046,14,4
1018048,26,4
1018049,12,4
1018050,16,4
1018051,16,4
1018052,10,4
1018053,7,4
1018054,7,4
1018055,12,5
1018056,4,4
1018058,11,5
1018059,19,5
1018060,3,4
1018061,15,5
1018062,25,4
1018063,11,5
1018064,12,4
1018065,9,4
1018066,14,5
1018067,9,5
1018068,12,5
1018069,14,5
1018070,30,5
1018071,8,4
1018072,15,5
1018076,3,4
1018077,5,4
1018078,19,5
1018083,13,4
1018084,11,4
1018085,14,5
1018086,7,5
1018088,10,4
1018089,11,5
1018090,13,5
1018091,15,5
1018096,8,4
1018097,13,5
1018098,7,5
1018100,19,5
1018101,18,5
1018103,6,5
1018106,8,4
1018107,7,4
1018108,3,4
1018110,13,4
1018112,13,4
1018113,10,4
1018114,12,4
1018115,13,4
1018116,7,4
1018117,3,4
1018118,13,5
1018119,19,5
1018120,11,4
1018121,11,5
1018122,8,4
1018123,9,5
1018124,8,5
1018125,13,4
1018127,9,5
1018128,11,4
1018129,10,5
1018130,8,4
1018131,9,5
1018132,8,5
1018133,9,4
1018134,8,4
1018135,12,4
1018136,22,4
1018138,3,4
1018139,17,5
1018140,13,5
1018142,11,4
1018146,2,5
1018147,11,5
1018148,3,4
1018149,7,4
1018150,5,4
1018151,7,4
1018152,16,5
1018153,15,4
1018154,13,4
1018156,3,4
1018157,2,4
1018158,14,5
1018159,11,4
1018160,15,4
1018161,15,4
1018162,9,4
1018165,8,4
1018166,14,4
1018170,7,4
1018172,4,4
1018174,11,4
1018175,7,4
1018177,11,5
1018178,20,4
1018179,16,4
1018180,9,5
1018181,5,4
1018182,13,5
1018183,5,4
1018184,7,4
1018185,16,4
1018188,5,4
1018189,15,5
1018190,19,4
1018191,12,4
1018193,2,4
1018194,7,4
1018195,6,4
1018197,13,4
1018198,6,4
1018199,23,5
1018200,12,5
1018202,18,4
1018204,17,4
1018205,14,4
1018206,17,5
1018207,14,4
1018208,10,4
1018211,12,4
1018212,11,5
1018213,15,4
1018215,6,4
1018216,4,5
1018217,13,4
1018219,6,5
1018220,13,4
1018221,11,5
1018222,14,5
1018223,18,4
1018225,7,4
1018226,11,4
1018227,10,5
1018228,12,4
1018229,22,4
1018230,6,5
1018232,5,4
1018233,6,4
1018234,6,4
1018235,6,5
1018236,5,4
1018237,12,5
1018238,11,5
1018239,12,4
1018240,11,4
1018241,5,4
1018242,4,4
1018243,10,4
1018244,13,5
1018245,13,5
1018246,6,4
1018247,14,4
1018248,10,5
1018252,13,4
1018257,15,5
1018258,11,5
1018259,18,4
1018260,15,4
1018261,20,4
1018262,8,4
1018263,11,4
1018266,12,4
1018267,12,4
1018268,32,5
1018269,8,5
1018270,4,4
1018271,8,4
1018273,14,5
1018274,11,4
1018275,12,5
1018278,6,5
1018279,10,5
1018280,17,5
1018281,18,4
1018282,4,5
1018283,21,4
1018285,17,5
1018288,2,5
1018291,12,5
1018294,9,5
1018295,8,5
1018296,8,5
1018297,13,4
1018298,3,4
1018299,13,5
1018300,14,4
1018301,14,4
1018302,15,4
